TEST_ID,DATETIME_UTC,HOUR,APP_PLATFORM,APP_VERSION,DEVICE_UUID,IPV4,ISP,MOBILE_ISP,NET_TYPE,NET_MODE,NET_CELL_GEN,NET_NAME,MOBILE_SIM_MCC,MOBILE_SIM_MNC,MOBILE_SIM_OP,MOBILE_NET_MCC,MOBILE_NET_MNC,MOBILE_RSSI_START,MOBILE_RSSI_END,MOBILE_RSRP_START,MOBILE_RSRP_END,LOCATION_TYPE,LOCATION_ACCURACY,LOCATION_LAT,LOCATION_LNG,LOCATION_FULL_ADDRESS,SPEED_SERVER_POOL_NAME,SPEED_DOWNLOAD_AVG,SPEED_DOWNLOAD_PEAK,SPEED_UPLOAD_AVG,SPEED_UPLOAD_PEAK,SPEED_LATENCY_AVG,SPEED_LATENCY_MIN,SPEED_LATENCY_JITTER,BROWSE_STATUS,BROWSE_PR,STREAM_STATUS,STREAM_PR,NPERF_SCORE,MIN_TEMP,MAX_TEMP,PRECIP,Period,LOC_CODE,WEATHER
3224320128387898,2019-11-21,22:24:22,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.89.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-73,-57,,,gps,20,-23.55956,-46.64874,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,8454,12398,3194,3347,37,34,12,OK,37.25,OK,81.47,39771,19.2,29.9,0,Evening,A,Clear
3224319241974705,2019-11-21,22:17:09,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.91.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-97,-91,gps,21,-23.55955,-46.64874,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,11516,17005,335,667,330,32,432,OK,38.89,OK,82.39,38730,19.2,29.9,0,Evening,A,Clear
3224318674276493,2019-11-21,22:12:32,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,187.26.149.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-81,-81,,,gps,20,-23.55954,-46.64877,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,801,1772,3267,3366,44,38,23,Timeout,24.14,OK,81.63,18660,19.2,29.9,0,Evening,A,Clear
3224318191085271,2019-11-21,22:08:36,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.241.216.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-105,-100,gps,22,-23.55954,-46.64877,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,15813,20076,2765,4156,96,45,448,Timeout,22.8,OK,88.31,39255,19.2,29.9,0,Evening,A,Clear
3224277381533629,2019-11-21,16:36:30,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.73.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-83,-75,,,gps,20,-23.55065,-46.64207,"Viaduto Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,2514,4176,1066,1588,148,37,159,Timeout,21.66,OK,26.31,9800,19.2,29.9,0,Afternoon,B,Clear
3.22E+15,2019-11-21,16:33:48,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.88.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-90,-84,gps,23,-23.55071,-46.64214,"Viaduto Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,994,1936,9604,13373,39,28,18,OK,35.69,OK,68.01,26318,19.2,29.9,0,Afternoon,B,Clear
3224276351342111,2019-11-21,16:28:07,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.172.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-59,-63,,,gps,32,-23.55072,-46.64198,"Viaduto Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,2181,4139,878,975,183,64,302,OK,32.2,OK,74.41,15452,19.2,29.9,0,Afternoon,B,Clear
3224275990097806,2019-11-21,16:25:10,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.241.216.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-89,-85,gps,21,-23.55061,-46.64185,"Viaduto Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-900, Brazil",BR Sistemax 10G - Sao Paulo,3070,5098,2271,2887,54,43,25,Timeout,22.99,OK,82.88,23868,19.2,29.9,0,Afternoon,B,Clear
3224256627078602,2019-11-21,13:47:36,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.72.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-93,-97,,,gps,19,-23.55117,-46.64176,"3º Cartório de Registro de Imóveis, 23, Rua Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,337,606,985,1320,83,49,294,Timeout,12.63,OK,72.59,8837,19.2,29.9,0,Afternoon,B,Clear
3.22E+15,2019-11-21,13:43:31,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.89.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-107,-109,gps,25,-23.55113,-46.64177,"3º Cartório de Registro de Imóveis, 23, Rua Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,6653,10843,345,1034,46,36,16,OK,31.32,OK,85.76,31119,19.2,29.9,0,Afternoon,B,Clear
3224251173753123,2019-11-21,13:03:13,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.184.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-102,-103,gps,21,-23.55116,-46.64177,"3º Cartório de Registro de Imóveis, 23, Rua Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,2214,4181,461,685,120,45,12,OK,33.61,OK,84.59,19750,19.2,29.9,0,Afternoon,B,Clear
3224250327445736,2019-11-21,12:56:20,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.184.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-73,-81,,,gps,21,-23.55117,-46.64177,"3º Cartório de Registro de Imóveis, 23, Rua Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,5601,9087,986,1077,122,48,713,OK,34.81,OK,85.76,28702,19.2,29.9,0,Afternoon,B,Clear
3224245690314059,2019-11-21,12:18:35,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.184.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-77,-75,,,gps,25,-23.55953,-46.64886,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,1882,2959,2862,3236,50,46,10,Timeout,21.75,OK,80.38,19886,19.2,29.9,0,Afternoon,A,Clear
3224245250367076,2019-11-21,12:15:01,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,187.26.146.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-93,-89,gps,24,-23.55953,-46.64883,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,13856,18946,9986,13843,128,38,605,OK,28.37,OK,86.6,46725,19.2,29.9,0,Afternoon,A,Clear
3224244436468831,2019-11-21,12:08:23,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.88.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-93,-87,gps,21,-23.55952,-46.64885,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,8568,13526,12196,15937,40,32,10,OK,37.55,OK,87.06,48939,19.2,29.9,0,Afternoon,A,Clear
3224243624065641,2019-11-21,12:01:47,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.88.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-77,-63,,,gps,27,-23.55952,-46.64886,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,8834,11675,3309,3402,35,33,9,OK,38.18,OK,85.95,42509,19.2,29.9,0,Afternoon,A,Clear
3224181579877721,2019-11-21,3:36:52,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.74.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-79,-63,,,gps,25,-23.55954,-46.64883,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,9054,12134,3202,3266,39,37,4,OK,42.24,OK,82.92,41619,19.2,29.9,0,Morning,A,Clear
3224181121975577,2019-11-21,3:33:08,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.74.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-95,-101,gps,22,-23.55952,-46.64887,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,27208,29958,10369,12300,223,37,612,OK,36.49,OK,78.28,53165,19.2,29.9,0,Morning,A,Clear
3.22E+15,2019-11-21,3:28:53,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.185.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-79,-81,,,gps,20,-23.55951,-46.64886,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,7425,10318,3385,3471,53,50,17,OK,31.38,OK,83.57,33626,19.2,29.9,0,Morning,A,Clear
3.22E+15,2019-11-21,3:14:02,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,187.26.72.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-107,-115,gps,20,-23.55955,-46.6488,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,8408,16084,4601,5968,42,38,14,OK,36.89,OK,88.3,42270,19.2,29.9,0,Morning,A,Clear
3.22E+15,2019-11-20,12:25:11,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.73.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-67,-57,,,gps,20,-23.55956,-46.64876,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,5620,8892,3325,3353,37,33,12,OK,34.63,OK,84.81,36761,19,29.6,0,Afternoon,A,Cloudy
3224068781710195,2019-11-20,12:18:54,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.89.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-96,-88,gps,20,-23.55956,-46.64878,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,26533,29574,26585,29716,38,36,4,OK,42.68,OK,88.7,65782,19,29.6,0,Afternoon,A,Cloudy
3224066372267874,2019-11-20,11:59:18,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,187.26.128.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-85,-73,,,gps,21,-23.55955,-46.64878,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,4641,5789,1056,1124,1318,38,422,Timeout,7.02,OK,27.42,8467,19,29.6,0,Morning,A,Cloudy
3224065294807393,2019-11-20,11:50:32,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.163.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-104,-106,gps,25,-23.55953,-46.64869,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,22946,30482,15811,17989,48,46,5,OK,36.33,OK,89.44,56203,19,29.6,0,Morning,A,Cloudy
3224006993253227,2019-11-20,3:56:04,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.89.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-79,-61,,,gps,20,-23.55954,-46.64883,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,7505,11006,3313,3364,36,34,5,OK,36.7,OK,83.29,39246,19,29.6,0,Morning,A,Cloudy
3224006572657469,2019-11-20,3:52:39,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.75.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-89,-91,gps,22,-23.55954,-46.64882,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,29713,30386,26184,28195,37,30,12,OK,39.57,OK,84.96,65537,19,29.6,0,Morning,A,Cloudy
3224006088445088,2019-11-20,3:48:42,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,187.26.198.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-93,-83,,,gps,24,-23.55954,-46.64884,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,4690,7624,3189,3289,983,42,98,Timeout,10.8,OK,62.65,19859,19,29.6,0,Morning,A,Cloudy
3224005207278984,2019-11-20,3:41:32,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.180.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-106,-106,gps,22,-23.55954,-46.6488,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,29232,30595,18776,21826,52,45,15,OK,36.54,OK,80.1,55352,19,29.6,0,Morning,A,Cloudy
3223970035256256,2019-11-19,22:55:18,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.88.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-87,-77,,,gps,31,-23.55046,-46.64197,"Bradesco, 26, Viaduto Nove de Julho, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01050-060, Brazil",BR Sistemax 10G - Sao Paulo,1701,2036,1114,1258,54,47,21,Timeout,18.47,OK,82.98,16135,17.8,27.2,0,Evening,B,
3223969654599766,2019-11-19,22:52:12,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.90.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-90,-93,gps,23,-23.55053,-46.64193,"Viaduto Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-900, Brazil",BR Sistemax 10G - Sao Paulo,2047,2575,1406,1981,39,36,6,Timeout,22.07,OK,82.29,20856,17.8,27.2,0,Evening,B,
3223969207222633,2019-11-19,22:48:34,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.173.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-71,-59,,,gps,21,-23.55059,-46.64194,"Viaduto Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-900, Brazil",BR Sistemax 10G - Sao Paulo,4445,7031,3282,3428,122,46,493,OK,33.46,OK,83.43,30321,17.8,27.2,0,Evening,B,
3223968498041678,2019-11-19,22:42:48,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,187.26.179.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-91,-88,gps,19,-23.55067,-46.64184,"Viaduto Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-900, Brazil",BR Sistemax 10G - Sao Paulo,11301,20539,22163,23758,40,32,21,OK,34.09,OK,89.13,53936,17.8,27.2,0,Evening,B,
3223964316049107,2019-11-19,22:08:46,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,187.26.179.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-97,-94,gps,24,-23.55954,-46.64883,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,1365,2758,11240,13347,38,36,6,Timeout,25.05,OK,87.97,28292,17.8,27.2,0,Evening,A,
3223963740266567,2019-11-19,22:04:05,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,187.26.179.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-73,-75,,,gps,26,-23.55953,-46.64886,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,1730,3522,3311,3389,39,36,19,OK,31.42,OK,80.45,24264,17.8,27.2,0,Evening,A,
3.22E+15,2019-11-19,21:59:42,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.91.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-69,-69,,,gps,20,-23.55954,-46.64884,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,4913,6856,3280,3441,35,31,6,OK,44.16,OK,84.15,38883,17.8,27.2,0,Evening,A,
3223962363269909,2019-11-19,21:52:52,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.91.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-101,-92,gps,24,-23.55954,-46.64884,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,20847,23468,1473,2019,42,35,30,Timeout,25.18,OK,87.97,42770,17.8,27.2,0,Evening,A,
3223912157904812,2019-11-19,15:04:18,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.73.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-99,-92,gps,22,-23.55954,-46.64882,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,2596,5190,7214,9292,42,36,18,OK,38.19,OK,84.36,33359,17.8,27.2,0,Afternoon,A,
3223911452238825,2019-11-19,14:58:33,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.73.x,TIM Mobile BR,TIM Mobile BR,mobile,hspap,3,TIM,724,3,TIM,724,3,-67,-61,,,gps,20,-23.55956,-46.64877,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,2562,3535,3259,3389,37,33,9,Timeout,22.92,OK,81.56,26078,17.8,27.2,0,Afternoon,A,
3223907712235275,2019-11-19,14:28:07,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.167.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-95,-92,gps,20,-23.55956,-46.64878,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,3248,6663,9943,14022,49,47,5,OK,38.18,OK,84.56,33938,17.8,27.2,0,Afternoon,A,
3223906229869693,2019-11-19,14:16:03,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.167.x,Claro Mobile BR,Claro Mobile BR,mobile,hspap,3,Claro,724,5,Claro BR,724,5,-85,-77,,,gps,22,-23.55953,-46.64882,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,4185,6621,2857,3396,54,48,23,Timeout,11.48,OK,82.6,23171,17.8,27.2,0,Afternoon,A,
3223763416637072,2019-11-18,18:53:50,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.73.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-89,-106,gps,64,-23.6487,-46.52591,"Avenida dos Estados, Várzea do Tamanduateí, Santo André, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 09015-300, Brazil",BR Sistemax 10G - Sao Paulo,8703,16208,13355,19578,68,24,274,OK,53.32,OK,78.92,56272,16.4,25,0,Evening,C,
3223762575553822,2019-11-18,18:47:00,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.241.210.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-97,-94,gps,25,-23.6518,-46.52785,"A Nova Ferrovia, Rua Visconde de Taunay, Várzea do Tamanduateí, Santo André, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 09015-300, Brazil",BR Sistemax 10G - Sao Paulo,328,600,335,600,47,39,10,Timeout,10.28,OK,46.82,6413,16.4,25,0,Evening,C,
3223082995926542,2019-11-14,22:36:34,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.88.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-96,-91,gps,500,-23.5608,-46.64896,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01331-000, Brazil",BR Sistemax 10G - Sao Paulo,24851,28456,24291,28166,94,28,612,OK,47.34,OK,89.27,70487,19.7,23.8,13.6,Evening,A,Raining
3223080293312297,2019-11-14,22:14:34,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.179.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-105,-102,gps,500,-23.55743,-46.64956,"Estacionamento, Rua Rocha, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,16482,20815,14930,17449,44,37,14,OK,39.65,OK,89.32,56508,19.7,23.8,13.6,Evening,A,Raining
3222879982782892,2019-11-13,19:04:26,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,187.26.167.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-101,-103,gps,25,-23.6516,-46.52763,"Passagem subterrânea para acesso aos terminais., Várzea do Tamanduateí, Santo André, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 09015-300, Brazil",BR Sistemax 10G - Sao Paulo,22961,31066,8185,11529,39,35,12,OK,40.35,OK,92.15,59081,17.8,28.2,0,Evening,C,Raining
